start,end,text,politico
1335.98,1337.02, habido un robo en el momento que,larreta
1337.02,1338.58, estamos no tenían con que llamar al,larreta
1338.58,1342.1, patrullero algo tan elemental o sea no,larreta
1342.1,1343.5, tiene ningún elemento de trabajo le,larreta
1343.5,1344.9, ponte por las cámaras prácticamente se,larreta
1344.9,1346.38, me reían como diciendo de que paiva,larreta
1346.38,1350.3, y vis o sea no hay un artajo en la,larreta
1350.3,1351.94, gente que yo creo que los vaya a,larreta
1351.94,1353.94, para la elección esta cosa menos de,larreta
1353.94,1355.62, medio de monopolio porque mucho de,larreta
1355.62,1357.06, estos municipios gobernó el peronismo,larreta
1357.06,1359.46, durante no sé los últimos y como si,larreta
1359.46,1361.26, hubo un lugar que es como si fuera un,larreta
1361.26,1362.94, partido único si bueno yo creo que eso,larreta
1363.5800000000002,1365.8200000000002, empieza a dejar de serlo y es la,larreta
1365.8200000000002,1367.86, matanza en la matanza por ejemplo que,larreta
1367.86,1369.38, gobiernan desde creo que es la vuelta,larreta
1369.38,1372.38, a la democracia si siempre si bueno la,larreta
1372.38,1375.26, gente de la gente no da más te cuenta,larreta
1375.26,1377.34, que el intendente no sale ni la esquina,larreta
1377.34,1379.46, que no recorre ni media cuadra con,larreta
1379.46,1382.14, niveles de asignamiento de inseguridad,larreta
1382.14,1385.66, con baza incluso las zonas más pudientes,larreta
1385.66,1387.74, como ramos mejía la gente está,larreta
1387.74,1390.54, desesperada no hay laburo el comercio,larreta
1390.54,1392.78, no llega fin de mes ahí fue donde,larreta
1392.82,1394.46, mataron el kiosquero y en ramos mejía,larreta
1394.46,1396.02, pero pasa del otro lado va en la otra,larreta
1396.02,1397.86, punta virrey del pino y es lo mismo,larreta
1397.86,1400.7, o sea lugares lugares que no llega el,larreta
1400.7,1402.18, agua que no tiene agua corriente,larreta
1402.18,1404.02, estamos hablando de 40 minutos,larreta
1404.02,1405.7, estamos acá carlos eso es la matanza,larreta
1405.7,1407.5, hoy mañana muy de vuelta mañana,larreta
1407.5,1411.18, está en San Justo yo creo que se,larreta
1411.18,1413.98, acabó esa sensación de que siempre,larreta
1413.98,1415.42, en gobiernan los míos y que no existen,larreta
1415.42,1417.58, las alternativas y te recuerdo que en,larreta
1417.58,1419.14, la elección anterior en 2015 perdón,larreta
1419.14,1420.38, ganamos en lugares que parecían,larreta
1420.38,1422.74, imposibles en 3 de febrero a cura,larreta
1422.78,1426.78, burto en kilmes en la nus que venía,larreta
1426.78,1429.66, de la época de kindy mille y pudimos,larreta
1429.66,1431.38, ganarles o sea la gente quiere un,larreta
1431.38,1434.22, cambio y ve que hay alternativas y la,larreta
1434.22,1435.38, realidad es que muchos de estos,larreta
1435.38,1437.06, municipios que están sobre todo los,larreta
1437.06,1438.42, más cercanos a la capital lo que es la,larreta
1438.42,1439.5, primera y tercera excepción,larreta
1439.5,1441.74, sección electoral la gente compara,larreta
1441.74,1444.82, hace 20 años no había gran diferencia,larreta
1444.82,1446.94, del de un lado al otro la general paz,larreta
1446.94,1450.22, y hoy la brecha es enorme o sea gente,larreta
1450.22,1451.54, que vive a dos horas en colectivo,larreta
1451.54,1453.02, viene a atenderse los hospitales de la,larreta
1453.02,1454.46, ciudad los recibimos con los brazos,larreta
1454.46,1456.06, abiertos la diferencia de atención es,larreta
1456.06,1458.58, infinita cada vez más gente manda los,larreta
1458.58,1460.9, los hijos a las escuelas todos los días,larreta
1460.9,1462.42, tienen que ir y venir de conurbano,larreta
1462.42,1465.94, te hago la última de seguridad,larreta
1466.42,1468.26, después de la decisión de macri de,larreta
1468.26,1471.62, ayer pareciera que está más despejado,larreta
1471.62,1474.58, el el el diseño que va a tener la,larreta
1474.58,1476.9, disputa por la candidatura presidencial,larreta
1476.9,1479.9, en juntos por el cambio que expectativa,larreta
1479.9,1482.26, tenés de este tramo de acá a las,larreta
1482.26,1483.5400000000002, primarias y del resultado de las,larreta
1483.5400000000002,1485.38, primarias no te hablo de resultado de,larreta
1485.38,1487.94, que obviamente la expectativa que es,larreta
1487.94,1491.94, ganar debe ser para vos si pero que le,larreta
1491.94,1493.9, puede sacar que le podemos sacar todos,larreta
1493.9,1496.5, de bueno a esa competencia mira yo,larreta
1496.5,1498.02, puedo yo puedo hablar de lo que voy a,larreta
1498.02,1500.42, ser yo como actúa como actúa el resto,larreta
1500.42,1503.38, cada uno lo que es del proceso yo,larreta
1503.38,1506.5400000000002, espero un proceso de propositivo un,larreta
1506.5400000000002,1508.38, proceso donde no haya agresiones no,larreta
1508.38,1510.5800000000002, haya violencia y yo me comprometo a,larreta
1510.5800000000002,1512.42, cerro como dije antes independientemente,larreta
1512.42,1514.8200000000002, lo que el resto jamás me hace escuchó,larreta
1514.8200000000002,1516.5400000000002, ni me vas a escuchar a mí criticando,larreta
1516.5400000000002,1518.1, algún otro miembro junto por el cambio,larreta
1518.1,1521.14, nunca independientemente que alguno,larreta
1521.14,1523.62, lo haga yo no lo voy a hacer yo creo,larreta
1523.62,1525.3000000000002, que justamente estamos dando una vuelta,larreta
1525.3000000000002,1527.46, de página yendo a una argentina no no,larreta
1527.46,1529.94, no nueva era de la argentina sin nada,larreta
1529.94,1531.74, por la paz y por la solución estoy para,larreta
1531.74,1534.46, discutir sobre cada tema en detalle como,larreta
1534.46,1536.18, yo creo que se soluciona como hacemos,larreta
1536.18,1537.5800000000002, que la argentina vuelve a crecer que,larreta
1537.6999999999998,1539.78, exporte más como mejorar el sistema,larreta
1539.78,1542.38, educativo compartir algunas experiencias,larreta
1542.38,1543.66, de la ciudad que si pueden ser,larreta
1543.66,1545.9, replicables no creo en lo de copiar,larreta
1545.9,1548.6999999999998, modelos como llegamos a tener un,larreta
1548.6999999999998,1550.66, sistema de cobertura de salud priorizando,larreta
1550.66,1551.78, la atención primaria estoy para,larreta
1551.78,1554.46, discutir al detalle cada una de esas,larreta
1554.46,1556.66, cosas viendo que funcionó en la historia,larreta
1556.66,1558.6999999999998, argentina y que no que a funcionar,larreta
1558.6999999999998,1560.98, otros países lo único que pido es,larreta
1560.98,1563.4199999999998, hablemos en serio o sea con soluciones en,larreta
1563.4199999999998,1565.66, serio profundas problemas complejos,larreta
1565.74,1568.5800000000002, no estoy para una yo por lo menos no,larreta
1568.5800000000002,1569.9, el resto que lo que quiero no me estoy,larreta
1569.9,1571.42, en una para una discusión de desloganes,larreta
1571.42,1573.8200000000002, de títulos así viste donde como un flash,larreta
1573.8200000000002,1575.38, de esa es la solución mágica,larreta
1575.38,1578.38, hablemos en serio la gente no vendamos,larreta
1578.38,1580.5, magia porque no existe la magia la,larreta
1580.5,1582.9, argentina se necesita trabajo más trabajo,larreta
1582.9,1584.94, y más trabajo y eso es lo que yo puedo,larreta
1584.94,1586.66, ofrecer y lo que vengo ofreciendo la,larreta
1586.66,1588.7, habitación de carrera bueno ratio,larreta
1588.7,1590.46, muchísimas gracias gracias carlos,larreta
1590.46,1591.86, por la invitación si estoy,larreta
1591.86,1594.14, entusiasmados porque en esta dualidad,larreta
1594.14,1596.22, de como la argentina yo me quedo con,larreta
1596.22,1598.1, la esperanza entiendo la entiendo la,larreta
1598.1,1600.22, angustia la entiendo la veo las labia,larreta
1600.22,1601.98, en la gente pero me quedo con la,larreta
1601.98,1603.22, argentina de la esperanza con la,larreta
1603.22,1605.34, argentina del se puede con la argentina,larreta
1605.34,1607.42, del desarrollo paz y desarrollo eso,larreta
1607.42,1609.0600000000002, necesitamos,larreta
1609.0600000000002,1610.98, Horacio rodríguez la reta vamos un,larreta
1610.98,1613.34, corte y enseguida volvemos con pancho,larreta
1613.34,1615.74, libira que nos va a hablar de la,larreta
1615.74,1618.98, digitalización el manejo de datos de,larreta
1618.98,1620.86, nuestra salud de las historias clínicas,larreta
1620.86,1623.3000000000002, y un retrato de fernando burlando que,larreta
1623.3,1625.3, es un alguien que asoma en la política,larreta
1625.3,1627.86, onerense,larreta
0.0,5.2," La satisfacción es muy grande, para mí es emocionante.",larreta
5.2,11.0, En 16 años de gestión le mejoramos la vida a la gente.,larreta
11.0,25.0, Por eso quiero agradecer.,larreta
26.0,35.0," Primero gracias a los porteños, gracias por cada encuentro, por cada reunión, por cada recorrida, por cada café que compartimos.",larreta
35.0,41.0, Gracias por acercarse siempre y contarme mirándome a los ojos lo que necesitaban.,larreta
41.0,51.0," Hoy algunos de ustedes están acá en el recinto, están representando los 3 millones de porteños.",larreta
52.0,59.0, Están acompañándome en esta última rendición de cuentas que me toca hacer todos los años.,larreta
59.0,69.0," Siempre de cara a la gente, de cara a la gente que es para quienes trabajamos incansablemente todos los días hace más de 15 años.",larreta
69.0,77.0, Gracias también a los bloques de la legislatura por construir un espacio de diálogo y convivencia democrática.,larreta
77.0,86.0," Donde las diferencias existen, son democráticas, pero nunca atentan contra la responsabilidad de mejorar la vida a la gente.",larreta
86.0,96.0," Gracias a Mauricio, con quien iniciamos estas transformaciones en el 2007 y que pudimos continuar y profundizar desde el 2015 hasta hoy.",larreta
96.0,105.0," Gracias a mi familia por acompañar mi vocación con su amor siempre incondicional, que es mi motor para tanto esfuerzo.",larreta
105.0,110.0, Y también un gracias muy especial para todo el equipo de gobierno.,larreta
119.0,123.0, El equipo siempre es el músculo de la gestión.,larreta
123.0,130.0, Detrás de cada logro hay un equipo de gente con vocación de servicio que se animó a transformar.,larreta
130.0,142.0," Un equipo que hace, que planifica, que trabaja siempre cerca de la gente y que cuando se equivoca lo reconoce con humildad y corrige el rumbo.",larreta
142.0,151.0," Es una alegría inmensa saber que cada persona que trabaja en el gobierno de la ciudad, cualquiera sea su tarea, es un servidor público,",larreta
151.0,158.0, que se animó y se anima a levantar banderas que pasaron de ser promesas hoy a hechos.,larreta
159.0,166.0," Hoy quiero repasar alguno de estos hechos, pero también quiero compartir con ustedes hacia donde vamos,",larreta
166.0,173.0, cuál es la hoja de ruta que dejamos para que el próximo gobierno continúe con la gran transformación de Buenos Aires.,larreta
173.0,178.0," Empiezo por lo más importante para nosotros, que es la educación.",larreta
178.0,190.0, La educación es el camino hacia la libertad individual y la mejor herramienta para que cualquier persona pueda progresar en base a la esfuerzo y la dedicación.,larreta
190.0,194.0, La educación iguala oportunidades.,larreta
194.0,202.0," Por eso una escuela cerrada es una tragedia, porque cada día sin clases profundiza las diferencias.",larreta
203.0,209.0, La educación es la llave que destraba esta Argentina tan desigual.,larreta
211.0,215.0, Esta mirada estaba lejos de ser así en el 2007.,larreta
216.0,218.0, El sistema estaba abandonado.,larreta
219.0,225.0," Los chicos a la deriva, docentes olvidados y la infraestructura en emergencia.",larreta
226.0,230.0," Parecía imposible de cambiar, pero nos animamos.",larreta
230.0,233.0, Y lo hicimos a fondo y para siempre.,larreta
233.0,237.0, Diseñamos un plan y lo sostuvimos en el tiempo.,larreta
237.0,246.0, Pasamos de declarar la emergencia y delicia en las escuelas de la ciudad a lanzar el plan más ambicioso de obras educativas.,larreta
246.0,250.0, Ya llevamos construidas más de 100 escuelas en 15 años.,larreta
255.0,267.0, También pasamos del abandono de la currícula a tener contenidos modernos y sobre todo a incorporar la tecnología en las aulas.,larreta
267.0,271.0, Hoy tenemos educación digital desde sala de cinco.,larreta
271.0,274.0, Sumamos programación y robótica.,larreta
274.0,278.0, Impulsamos iniciativas como aprendí programando y codo a codo.,larreta
279.0,290.0, Le abrimos la puerta al inglés desde primer grado en 2009 y hoy la ciudad ya tiene las primeras 19 escuelas públicas bilingües del país.,larreta
290.0,310.0," Reconocimos a los docentes aumentando sus horas de capacitación, creando la Universidad de la Ciudad y reformando el Estatuto del Docentes para reconocer y valorar el mérito en la carrera.",larreta
310.0,317.0," En estos somos claros, sin buenos docentes no hay buenos estudiantes ni buenas escuelas.",larreta
321.0,333.0," Y si hay un buen ejemplo de una buena docente, esa es Florencia, que nos iba a acompañar pero hoy no pudo, pero igualmente la quiero reconocer.",larreta
333.0,339.0," Ella eligió la docencia por su abuela, que cuando era joven le contaba su experiencia en el aula.",larreta
